2015-09-01,228.121002
2015-09-02,229.283997
2015-09-03,227.182999
2015-09-04,230.298004
2015-09-05,235.018997
2015-09-06,239.839996
2015-09-07,239.847
2015-09-08,243.606995
2015-09-09,238.167999
2015-09-10,238.477005
2015-09-11,240.106995
2015-09-12,235.229004
2015-09-13,230.511993
2015-09-14,230.643997
2015-09-15,230.304001
2015-09-16,229.091003
2015-09-17,229.809998
2015-09-18,232.975006
2015-09-19,231.492996
2015-09-20,231.212006
2015-09-21,227.085007
2015-09-22,230.617996
2015-09-23,230.283005
2015-09-24,234.529007
2015-09-25,235.143997
2015-09-26,234.339996
2015-09-27,232.757004
2015-09-28,239.141998
2015-09-29,236.686996
2015-09-30,236.059998
2015-10-01,237.548996
2015-10-02,237.292999
2015-10-03,238.729996
2015-10-04,238.259003
2015-10-05,240.382996
2015-10-06,246.063004
2015-10-07,242.968994
2015-10-08,242.304001
2015-10-09,243.931
2015-10-10,244.940994
2015-10-11,247.050003
2015-10-12,245.307999
2015-10-13,249.507996
2015-10-14,251.988998
2015-10-15,254.320007
2015-10-16,262.868988
2015-10-17,270.640015
2015-10-18,261.643005
2015-10-19,263.437012
2015-10-20,269.463013
2015-10-21,266.272003
2015-10-22,274.02301
2015-10-23,276.496002
2015-10-24,281.653992
2015-10-25,283.679993
2015-10-26,285.299988
2015-10-27,293.787994
2015-10-28,304.618011
2015-10-29,313.855011
2015-10-30,328.015015
2015-10-31,314.165985
2015-11-01,325.431
2015-11-02,361.188995
2015-11-03,403.416992
2015-11-04,411.562988
2015-11-05,386.354004
2015-11-06,374.470001
2015-11-07,386.481995
2015-11-08,373.368011
2015-11-09,380.256989
2015-11-10,336.819
2015-11-11,311.084015
2015-11-12,338.152008
2015-11-13,336.752991
2015-11-14,332.906006
2015-11-15,320.165985
2015-11-16,330.751007
2015-11-17,335.093994
2015-11-18,334.589996
2015-11-19,326.148987
2015-11-20,322.022003
2015-11-21,326.927002
2015-11-22,324.536011
2015-11-23,323.04599
2015-11-24,320.04599
2015-11-25,328.205994
2015-11-26,352.68399
2015-11-27,358.041992
2015-11-28,357.381012
2015-11-29,371.294006
2015-11-30,377.321014
2015-12-01,362.488007
2015-12-02,359.187012
2015-12-03,361.04599
2015-12-04,363.183014
2015-12-05,388.949005
2015-12-06,388.78299
2015-12-07,395.536011
2015-12-08,415.562988
2015-12-09,417.562988
2015-12-10,415.479004
2015-12-11,451.937988
2015-12-12,434.997009
2015-12-13,433.755005
2015-12-14,444.182007
2015-12-15,465.321014
2015-12-16,454.93399
2015-12-17,456.078003
2015-12-18,463.615997
2015-12-19,462.321991
2015-12-20,442.684998
2015-12-21,438.639008
2015-12-22,436.571991
2015-12-23,442.401001
2015-12-24,454.984985
2015-12-25,455.653015
2015-12-26,417.273987
2015-12-27,422.822998
2015-12-28,422.278992
2015-12-29,432.983002
2015-12-30,426.619995
